id,path,line,source,kind,text,context,confidence,surface,language,word_count,has_sentence_punct,scope,a7_candidate,long_words_13_letters,plain_word_review,abbreviation_review,verdict
5179,web/src/pages/cores/PeopleCore.tsx,267,web/src/pages/cores/PeopleCore.tsx:267,jsx-text,Add a relationship to start,JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5195,web/src/pages/cores/PeopleCore.tsx,376,web/src/pages/cores/PeopleCore.tsx:376,jsx-attr,Brief unavailable,emptylabel,static,rendered,words,2,False,source,False,[],"[{""word"": ""unavailable"", ""syllables_estimate"": 5, ""plain_candidate"": ""not available""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5235,web/src/pages/cores/PeopleCore.tsx,529,web/src/pages/cores/PeopleCore.tsx:529,jsx-attr,Unlink?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5244,web/src/pages/cores/PeopleCore.tsx,586,web/src/pages/cores/PeopleCore.tsx:586,jsx-attr,Remove?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5306,web/src/pages/cores/PeopleCore.tsx,717,web/src/pages/cores/PeopleCore.tsx:717,jsx-attr,What fulfilled the commitment?,placeholder,static,rendered,words,4,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5349,web/src/pages/cores/PeopleCore.tsx,739,web/src/pages/cores/PeopleCore.tsx:739,jsx-attr,Archive?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5371,web/src/pages/cores/RuntimeDocsCore.tsx,27,web/src/pages/cores/RuntimeDocsCore.tsx:27,jsx-attr,Local GGUF with llama.cpp,title,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5461,web/src/pages/cores/SettingsCore.tsx,672,web/src/pages/cores/SettingsCore.tsx:672,jsx-text,TOKEN SHOWN ONCE — COPY IT NOW,JSX text,static,rendered,words,6,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5464,web/src/pages/cores/SettingsCore.tsx,684,web/src/pages/cores/SettingsCore.tsx:684,jsx-attr,e.g. sweep-runner,placeholder,static,rendered,words,4,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5488,web/src/pages/cores/SettingsCore.tsx,1216,web/src/pages/cores/SettingsCore.tsx:1216,jsx-attr,Transcription,label,static,rendered,words,1,False,source,False,"[""Transcription""]",[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5499,web/src/pages/cores/SettingsCore.tsx,1234,web/src/pages/cores/SettingsCore.tsx:1234,jsx-attr,FORGET?,deletelabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5511,web/src/pages/cores/SettingsCore.tsx,1289,web/src/pages/cores/SettingsCore.tsx:1289,jsx-expression-string,type lands in the focused app,JSX expression,static,rendered,words,6,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5513,web/src/pages/cores/SettingsCore.tsx,1294,web/src/pages/cores/SettingsCore.tsx:1294,jsx-attr,Transcription,label,static,rendered,words,1,False,source,False,"[""Transcription""]",[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5542,web/src/pages/cores/SettingsCore.tsx,1451,web/src/pages/cores/SettingsCore.tsx:1451,jsx-attr,Calendar URL or file path,label,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5543,web/src/pages/cores/SettingsCore.tsx,1453,web/src/pages/cores/SettingsCore.tsx:1453,jsx-attr,Paste an ICS URL or a file path,placeholder,static,rendered,words,8,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5548,web/src/pages/cores/SettingsCore.tsx,1470,web/src/pages/cores/SettingsCore.tsx:1470,jsx-attr,Intelligence,label,static,rendered,words,1,False,source,False,[],"[{""word"": ""Intelligence"", ""syllables_estimate"": 4, ""plain_candidate"": ""summary, only for the meeting result""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5549,web/src/pages/cores/SettingsCore.tsx,1472,web/src/pages/cores/SettingsCore.tsx:1472,jsx-attr,Auto-run intelligence,label,static,rendered,words,3,False,source,False,[],"[{""word"": ""intelligence"", ""syllables_estimate"": 4, ""plain_candidate"": ""summary, only for the meeting result""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5607,web/src/pages/cores/SettingsCore.tsx,1689,web/src/pages/cores/SettingsCore.tsx:1689,jsx-attr,Intelligence,label,static,rendered,words,1,False,source,False,[],"[{""word"": ""Intelligence"", ""syllables_estimate"": 4, ""plain_candidate"": ""summary, only for the meeting result""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5664,web/src/pages/cores/SettingsCore.tsx,1847,web/src/pages/cores/SettingsCore.tsx:1847,jsx-text,values stay on this hub,JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5690,web/src/pages/cores/SetupCore.tsx,140,web/src/pages/cores/SetupCore.tsx:140,jsx-expression-string,Run one dictation to verify,JSX expression,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5727,web/src/pages/cores/TopologyMapView.tsx,439,web/src/pages/cores/TopologyMapView.tsx:439,jsx-attr,http://192.168.1.43:8080/v1,placeholder,static,rendered,words,7,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5737,web/src/pages/cores/TopologyMapView.tsx,453,web/src/pages/cores/TopologyMapView.tsx:453,jsx-attr,Request leaves this hub.,title,static,rendered,words,4,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5748,web/src/pages/cores/TopologyMapView.tsx,549,web/src/pages/cores/TopologyMapView.tsx:549,jsx-attr,Infrastructure topology,arialabel,static,rendered,words,2,False,source,False,"[""Infrastructure""]",[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5846,web/src/pages/cores/dictation/Blocks.tsx,166,web/src/pages/cores/dictation/Blocks.tsx:166,jsx-attr,Delete?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5852,web/src/pages/cores/dictation/Blocks.tsx,197,web/src/pages/cores/dictation/Blocks.tsx:197,jsx-attr,"Say: standup notes, stand up",placeholder,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5858,web/src/pages/cores/dictation/DictationSections.tsx,33,web/src/pages/cores/dictation/DictationSections.tsx:33,jsx-text,RUNS ON LIVES IN MODELS,JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5875,web/src/pages/cores/dictation/DictationSections.tsx,135,web/src/pages/cores/dictation/DictationSections.tsx:135,jsx-attr,No recent activity to cite,emptylabel,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5893,web/src/pages/cores/dictation/Journal.tsx,269,web/src/pages/cores/dictation/Journal.tsx:269,jsx-attr,Delete?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5901,web/src/pages/cores/dictation/Journal.tsx,526,web/src/pages/cores/dictation/Journal.tsx:526,jsx-attr,Clear all?,confirmlabel,static,rendered,words,2,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5915,web/src/pages/cores/dictation/Knowledge.tsx,125,web/src/pages/cores/dictation/Knowledge.tsx:125,jsx-attr,Forget?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5933,web/src/pages/cores/dictation/Learned.tsx,221,web/src/pages/cores/dictation/Learned.tsx:221,jsx-attr,Forget?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5962,web/src/pages/cores/dictation/Readiness.tsx,181,web/src/pages/cores/dictation/Readiness.tsx:181,jsx-attr,PIPELINE UNAVAILABLE,label,static,rendered,words,2,False,source,False,[],"[{""word"": ""UNAVAILABLE"", ""syllables_estimate"": 5, ""plain_candidate"": ""not available""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
5963,web/src/pages/cores/dictation/Readiness.tsx,182,web/src/pages/cores/dictation/Readiness.tsx:182,jsx-text,READINESS UNAVAILABLE,JSX text,static,rendered,words,2,False,source,False,[],"[{""word"": ""UNAVAILABLE"", ""syllables_estimate"": 5, ""plain_candidate"": ""not available""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6031,web/src/pages/cores/dictation/SpeakFace.tsx,688,web/src/pages/cores/dictation/SpeakFace.tsx:688,jsx-text,CHECKING...,JSX text,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6123,web/src/pages/cores/dictation/_parked/UtteranceWell.tsx,60,web/src/pages/cores/dictation/_parked/UtteranceWell.tsx:60,jsx-attr,"Project root: optional grounding scope, saved only on this device",label,static,rendered,words,10,False,parked,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6185,web/src/pages/cores/history/CaptureSlab.tsx,36,web/src/pages/cores/history/CaptureSlab.tsx:36,jsx-text,TRANSCRIPT RETAINED · LAST DURABLE CHECKPOINT,JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6210,web/src/pages/cores/history/DoorSection.tsx,128,web/src/pages/cores/history/DoorSection.tsx:128,jsx-expression-string,Retry intelligence,JSX expression,static,rendered,words,2,False,source,False,[],"[{""word"": ""intelligence"", ""syllables_estimate"": 4, ""plain_candidate"": ""summary, only for the meeting result""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6216,web/src/pages/cores/history/ImportSection.tsx,68,web/src/pages/cores/history/ImportSection.tsx:68,jsx-text,or drop a recording below,JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6218,web/src/pages/cores/history/ImportSection.tsx,90,web/src/pages/cores/history/ImportSection.tsx:90,jsx-text,drop another file to replace it,JSX text,static,rendered,words,6,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6220,web/src/pages/cores/history/ImportSection.tsx,97,web/src/pages/cores/history/ImportSection.tsx:97,jsx-text,"Drop it here, or browse",JSX text,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6221,web/src/pages/cores/history/ImportSection.tsx,101,web/src/pages/cores/history/ImportSection.tsx:101,jsx-text,.WAV .MP3 .M4A .OGG .FLAC .VTT .SRT .TXT,JSX text,static,rendered,words,8,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6290,web/src/pages/cores/history/MeetingReview.tsx,557,web/src/pages/cores/history/MeetingReview.tsx:557,jsx-attr,Dismiss?,confirmlabel,static,rendered,words,1,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6322,web/src/pages/cores/history/MeetingReview.tsx,699,web/src/pages/cores/history/MeetingReview.tsx:699,jsx-text,MTG,JSX text,static,rendered,words,1,False,source,False,[],[],"[""MTG""]","candidate; inspect rendered context, empty-state exception and registered technical meaning"
6557,web/src/pages/cores/settingsPrefs.tsx,203,web/src/pages/cores/settingsPrefs.tsx:203,ts-string,Luxembourgish,literal,static-map,vocabulary,words,1,False,source,False,"[""Luxembourgish""]",[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6572,web/src/pages/cores/settingsPrefs.tsx,307,web/src/pages/cores/settingsPrefs.tsx:307,jsx-text,TOMBSTONES EXISTING DESK OBJECTS · RESTORES FURNISHED DEFAULTS,JSX text,static,rendered,words,7,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6573,web/src/pages/cores/settingsPrefs.tsx,312,web/src/pages/cores/settingsPrefs.tsx:312,jsx-text,KEEPS · MEETINGS · JOURNAL · SETTINGS · RUNS-ON TARGETS,JSX text,static,rendered,words,7,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6575,web/src/pages/cores/settingsPrefs.tsx,318,web/src/pages/cores/settingsPrefs.tsx:318,jsx-attr,TOMBSTONE DESK & RESTORE DEFAULTS?,confirmlabel,static,rendered,words,4,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6597,web/src/pages/cores/settingsPrefs.tsx,498,web/src/pages/cores/settingsPrefs.tsx:498,jsx-attr,INTELLIGENCE OFF,label,static,rendered,words,2,False,source,False,[],"[{""word"": ""INTELLIGENCE"", ""syllables_estimate"": 4, ""plain_candidate"": ""summary, only for the meeting result""}]",[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6629,web/src/pages/cores/settingsTts.tsx,90,web/src/pages/cores/settingsTts.tsx:90,jsx-text,SERVER VOICE · pip install &apos;holdspeak[tts]&apos;,JSX text,static,rendered,words,8,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6637,web/src/pages/cores/settingsTts.tsx,111,web/src/pages/cores/settingsTts.tsx:111,jsx-attr,DOWNLOADS huggingface.co · ~90 MB,label,static,rendered,words,5,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6638,web/src/pages/cores/settingsTts.tsx,112,web/src/pages/cores/settingsTts.tsx:112,jsx-attr,One-time model download from Hugging Face.,title,static,rendered,words,7,True,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6643,web/src/pages/cores/settingsTts.tsx,136,web/src/pages/cores/settingsTts.tsx:136,jsx-text,GPL-3.0 · phonemizer + espeak-ng,JSX text,static,rendered,words,6,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
6659,web/src/pages/cores/settingsWallpaper.tsx,143,web/src/pages/cores/settingsWallpaper.tsx:143,jsx-text,SAVED ON THIS BROWSER · APPLIES LIVE TO THE FLOOR,JSX text,static,rendered,words,9,False,source,True,[],[],[],"candidate; inspect rendered context, empty-state exception and registered technical meaning"
